source_city,destination_city,cabin_class,season,demand,days_left,distance,duration,stops,price
Dubai,New York,Economy,Shoulder,Medium,38,11000,885,Non-stop,1660.21
Dubai,Tokyo,Economy,Low,Medium,34,8000,660,Non-stop,982.09
Dubai,Delhi,Economy,Low,Low,6,2200,225,Non-stop,288.14
Dubai,Tokyo,Economy,Peak,Medium,50,8000,660,Non-stop,1946.08
Dubai,Delhi,First,Peak,Medium,5,2200,225,Non-stop,3901.25
Dubai,Los Angeles,Economy,Peak,High,6,13400,1369,2+ stops,3192.78
Dubai,London,Economy,Low,Low,2,5500,783,2+ stops,647.97
Dubai,Sydney,Business,Low,Low,41,12000,960,Non-stop,3893.31
Dubai,Mumbai,Economy,Low,High,47,1900,413,1 stop,295.3
Dubai,Tokyo,Economy,Low,Medium,6,8000,863,1 stop,971.02
Dubai,London,Business,Peak,Medium,50,5500,472,Non-stop,3851.04
Dubai,Tokyo,Economy,Shoulder,High,24,8000,887,1 stop,1825.1
Dubai,Mumbai,Economy,Low,High,42,1900,437,1 stop,193.97
Dubai,New York,Economy,Shoulder,Medium,16,11000,885,Non-stop,1652.24
Dubai,Singapore,Economy,Shoulder,Medium,23,5800,495,Non-stop,1378.07
Dubai,Mumbai,First,Peak,Medium,13,1900,495,2+ stops,1518.2
Dubai,Delhi,Economy,Low,Low,6,2200,225,Non-stop,283.18
Dubai,Singapore,Business,Shoulder,Medium,51,5800,654,1 stop,2749.21
Dubai,Mumbai,Economy,Shoulder,Medium,35,1900,347,1 stop,261.56
Dubai,Sydney,Business,Low,High,24,12000,1368,2+ stops,4273.29
Dubai,London,Business,Low,Medium,23,5500,694,1 stop,2887.05
Dubai,Mumbai,Business,Shoulder,High,9,1900,356,1 stop,1102.3
Dubai,Frankfurt,Economy,Low,High,11,4800,551,1 stop,624.34
Dubai,New York,Economy,Low,Low,10,11000,1219,2+ stops,617.89
Dubai,Tokyo,Economy,Shoulder,High,15,8000,660,Non-stop,1825.49
Dubai,Frankfurt,Economy,Peak,High,38,4800,763,2+ stops,712.6
Dubai,New York,Economy,Peak,Medium,41,11000,885,Non-stop,2299.79
Dubai,Sydney,Economy,Peak,Low,22,12000,960,Non-stop,2000.21
Dubai,London,Economy,Low,Medium,4,5500,668,1 stop,1275.74
Dubai,Singapore,Economy,Peak,Medium,3,5800,676,1 stop,1937.41
Dubai,Singapore,Economy,Peak,Low,13,5800,721,1 stop,662.86
Dubai,New York,Economy,Peak,High,56,11000,885,Non-stop,4312.06
Dubai,London,Economy,Low,Medium,47,5500,942,2+ stops,315.3
Dubai,Los Angeles,Economy,Peak,Low,35,13400,1207,1 stop,1793.47
Dubai,Mumbai,Business,Peak,Medium,58,1900,202,Non-stop,1212.46
Dubai,Sydney,Economy,Low,High,19,12000,1095,1 stop,1582.09
Dubai,Delhi,First,Shoulder,Medium,7,2200,362,1 stop,2113.39
Dubai,Tokyo,Economy,Low,Medium,52,8000,1051,2+ stops,581.61
Dubai,New York,Business,Peak,Medium,26,11000,885,Non-stop,7931.39
Dubai,Delhi,Economy,Shoulder,Medium,6,2200,225,Non-stop,416.14
Dubai,Singapore,First,Shoulder,Low,24,5800,759,2+ stops,3622.88
Dubai,Los Angeles,Economy,Low,Low,21,13400,1202,1 stop,1295.77
Dubai,Frankfurt,Business,Low,Medium,40,4800,600,1 stop,1421.2
Dubai,Mumbai,Economy,Low,Medium,36,1900,348,1 stop,151.57
Dubai,Frankfurt,Economy,Shoulder,Low,60,4800,562,1 stop,444.73
Dubai,Sydney,Economy,Shoulder,High,14,12000,960,Non-stop,2491.05
Dubai,Frankfurt,Economy,Peak,High,37,4800,802,2+ stops,861.05
Dubai,London,Economy,Shoulder,High,44,5500,472,Non-stop,1134.18
Dubai,Frankfurt,Economy,Peak,Medium,50,4800,420,Non-stop,871.53
Dubai,Tokyo,Business,Low,Low,7,8000,660,Non-stop,4773.2
Dubai,Mumbai,Economy,Peak,Medium,17,1900,407,1 stop,433.46
Dubai,London,First,Low,Low,3,5500,920,2+ stops,5022.75
Dubai,London,Economy,Peak,Medium,50,5500,798,2+ stops,443.14
Dubai,Sydney,Economy,Peak,Medium,2,12000,960,Non-stop,4010.83
Dubai,Sydney,Economy,Shoulder,Low,11,12000,1113,1 stop,1650.12
Dubai,Delhi,First,Shoulder,Medium,23,2200,225,Non-stop,1979.48
Dubai,London,Business,Peak,Medium,28,5500,830,2+ stops,2344.08
Dubai,Tokyo,Business,Low,Medium,40,8000,660,Non-stop,2747.62
Dubai,Los Angeles,Business,Peak,Low,39,13400,1472,2+ stops,5166.73
Dubai,Tokyo,Economy,Low,High,11,8000,815,1 stop,1521.28
Dubai,Los Angeles,Economy,Low,Low,45,13400,1279,1 stop,1121.29
Dubai,Singapore,Economy,Peak,High,3,5800,657,1 stop,2473.11
Dubai,New York,Business,Peak,Low,49,11000,1091,1 stop,5728.52
Dubai,Los Angeles,Business,Shoulder,Medium,27,13400,1065,Non-stop,10320.53
Dubai,Tokyo,First,Shoulder,Medium,24,8000,660,Non-stop,9713.87
Dubai,Delhi,Economy,Low,Medium,51,2200,225,Non-stop,284.37
Dubai,London,Business,Low,Low,49,5500,659,1 stop,2241.92
Dubai,Tokyo,Economy,Peak,High,27,8000,1128,2+ stops,1387.84
Dubai,Mumbai,Economy,Low,Medium,53,1900,647,2+ stops,141.62
Dubai,Tokyo,Business,Peak,High,5,8000,1127,2+ stops,6758.9
Dubai,Delhi,Business,Shoulder,Medium,51,2200,225,Non-stop,1174.58
Dubai,Frankfurt,Economy,Shoulder,Medium,30,4800,420,Non-stop,624.11
Dubai,Tokyo,Business,Low,Low,15,8000,660,Non-stop,5215.23
Dubai,New York,Economy,Peak,Medium,24,11000,885,Non-stop,2801.83
Dubai,New York,Economy,Low,Low,43,11000,1084,1 stop,1371.01
Dubai,Mumbai,First,Low,Low,49,1900,439,1 stop,903.68
Dubai,Sydney,Business,Low,Medium,37,12000,1256,2+ stops,2333.26
Dubai,Tokyo,Economy,Shoulder,High,28,8000,843,1 stop,1939.82
Dubai,London,Economy,Low,Medium,5,5500,472,Non-stop,1128.52
Dubai,Singapore,Economy,Low,High,51,5800,655,1 stop,831.66
Dubai,Frankfurt,First,Low,Medium,25,4800,420,Non-stop,4909.77
Dubai,Sydney,Economy,Peak,High,26,12000,1413,2+ stops,2411.31
Dubai,Tokyo,Economy,Low,High,16,8000,660,Non-stop,1697.09
Dubai,New York,Business,Low,Low,53,11000,885,Non-stop,3533.22
Dubai,Sydney,Economy,Shoulder,Low,12,12000,1099,1 stop,857.35
Dubai,Delhi,First,Peak,High,31,2200,410,1 stop,3396.21
Dubai,Mumbai,Economy,Shoulder,Medium,20,1900,520,2+ stops,237.0
Dubai,London,Economy,Peak,Low,8,5500,700,1 stop,941.4
Dubai,Delhi,Business,Low,High,11,2200,399,1 stop,1375.55
Dubai,London,Economy,Low,High,21,5500,472,Non-stop,1194.06
Dubai,Tokyo,Economy,Low,Medium,14,8000,796,1 stop,1196.68
Dubai,Tokyo,Economy,Low,Medium,26,8000,660,Non-stop,1511.26
Dubai,London,Economy,Shoulder,Medium,6,5500,693,1 stop,840.92
Dubai,Frankfurt,Economy,Low,Medium,20,4800,587,1 stop,547.59
Dubai,Tokyo,Economy,Peak,Medium,37,8000,660,Non-stop,2314.92
Dubai,Los Angeles,Economy,Low,High,29,13400,1065,Non-stop,2045.88
Dubai,Sydney,Economy,Peak,Low,57,12000,1216,2+ stops,1253.15
Dubai,New York,Economy,Peak,High,42,11000,1022,1 stop,2208.95
Dubai,Mumbai,Economy,Shoulder,High,52,1900,202,Non-stop,292.88
Dubai,New York,Economy,Shoulder,High,59,11000,885,Non-stop,2359.21
Dubai,Mumbai,Economy,Shoulder,Medium,41,1900,383,1 stop,197.47
Dubai,Delhi,Economy,Shoulder,Medium,3,2200,225,Non-stop,651.91
Dubai,Mumbai,Economy,Low,High,26,1900,202,Non-stop,374.08
Dubai,Singapore,Economy,Shoulder,Low,20,5800,495,Non-stop,819.17
Dubai,Tokyo,Economy,Peak,Medium,33,8000,660,Non-stop,1869.23
Dubai,Frankfurt,Economy,Peak,Medium,56,4800,420,Non-stop,996.87
Dubai,Delhi,First,Low,Low,10,2200,225,Non-stop,1271.52
Dubai,Tokyo,Economy,Low,High,38,8000,660,Non-stop,1341.15
Dubai,Frankfurt,Business,Peak,Medium,40,4800,617,1 stop,5152.24
Dubai,Singapore,Economy,Shoulder,Low,16,5800,728,1 stop,849.08
Dubai,London,Economy,Low,Low,26,5500,472,Non-stop,645.93
Dubai,New York,Business,Peak,Low,53,11000,1024,1 stop,4839.93
Dubai,New York,Economy,Peak,Low,34,11000,1044,1 stop,1832.78
Dubai,Frankfurt,Economy,Low,Medium,10,4800,420,Non-stop,823.46
Dubai,Singapore,Business,Shoulder,Medium,29,5800,954,2+ stops,3044.57
Dubai,Frankfurt,Economy,Low,Low,36,4800,420,Non-stop,473.77
Dubai,Delhi,Business,Shoulder,Medium,31,2200,225,Non-stop,1038.79
Dubai,Los Angeles,Economy,Low,High,19,13400,1336,2+ stops,1081.79
Dubai,London,Economy,Shoulder,High,51,5500,472,Non-stop,854.98
Dubai,New York,Economy,Low,Medium,57,11000,1068,1 stop,1883.51
Dubai,London,Economy,Peak,Low,16,5500,778,2+ stops,523.16
Dubai,Delhi,Economy,Peak,Medium,44,2200,626,2+ stops,399.07
Dubai,Mumbai,Economy,Low,Medium,4,1900,409,1 stop,245.03
Dubai,Los Angeles,Economy,Low,Medium,45,13400,1065,Non-stop,1819.84
Dubai,Tokyo,Economy,Peak,Medium,43,8000,660,Non-stop,1664.54
Dubai,Frankfurt,Economy,Shoulder,Medium,57,4800,569,1 stop,692.64
Dubai,Mumbai,Business,Low,Medium,7,1900,202,Non-stop,1000.22
Dubai,Mumbai,Economy,Shoulder,High,3,1900,555,2+ stops,374.69
Dubai,Tokyo,Economy,Shoulder,Medium,25,8000,783,1 stop,1947.12
Dubai,New York,Economy,Low,Medium,40,11000,1321,2+ stops,792.05
Dubai,London,Economy,Shoulder,Medium,17,5500,472,Non-stop,1022.86
Dubai,Los Angeles,Economy,Low,Medium,48,13400,1065,Non-stop,1156.88
Dubai,Tokyo,Economy,Peak,Low,27,8000,857,1 stop,1233.11
Dubai,Los Angeles,Economy,Low,High,53,13400,1188,1 stop,2033.8
Dubai,Sydney,Economy,Low,Low,11,12000,1095,1 stop,1421.2
Dubai,Frankfurt,Economy,Low,High,26,4800,878,2+ stops,558.0
Dubai,New York,Economy,Peak,Medium,39,11000,1175,2+ stops,1264.75
Dubai,Singapore,Economy,Shoulder,Medium,36,5800,971,2+ stops,575.08
Dubai,Tokyo,First,Low,Medium,1,8000,660,Non-stop,13512.73
Dubai,London,Business,Low,High,39,5500,613,1 stop,2617.1
Dubai,London,Economy,Low,Low,60,5500,472,Non-stop,564.68
Dubai,Mumbai,Economy,Low,Low,27,1900,577,2+ stops,149.73
Dubai,Mumbai,First,Shoulder,Medium,6,1900,377,1 stop,1588.43
Dubai,London,Economy,Low,Medium,58,5500,472,Non-stop,942.06
Dubai,Sydney,Business,Peak,High,55,12000,960,Non-stop,11051.9
Dubai,Mumbai,Economy,Peak,High,31,1900,202,Non-stop,580.55
Dubai,Frankfurt,Economy,Shoulder,Medium,14,4800,724,2+ stops,534.93
Dubai,London,Economy,Peak,Medium,40,5500,472,Non-stop,937.5
Dubai,Sydney,Business,Peak,High,42,12000,1094,1 stop,8239.81
Dubai,New York,Business,Shoulder,Medium,47,11000,1304,2+ stops,3477.98
Dubai,Mumbai,Economy,Shoulder,High,8,1900,202,Non-stop,422.13
Dubai,Singapore,Economy,Low,Medium,27,5800,713,1 stop,567.13
Dubai,Sydney,Business,Peak,Low,25,12000,1213,2+ stops,4682.38
Dubai,Singapore,Economy,Low,Low,2,5800,616,1 stop,887.72
Dubai,London,Business,Shoulder,High,49,5500,946,2+ stops,1701.89
Dubai,London,Economy,Low,High,35,5500,682,1 stop,775.93
Dubai,Los Angeles,Economy,Shoulder,Medium,14,13400,1065,Non-stop,2727.02
Dubai,Singapore,Economy,Shoulder,Medium,46,5800,754,2+ stops,512.61
Dubai,Los Angeles,Business,Low,Medium,16,13400,1065,Non-stop,10630.36
Dubai,Delhi,Economy,Shoulder,High,41,2200,225,Non-stop,351.72
Dubai,Los Angeles,Economy,Low,High,33,13400,1065,Non-stop,2408.67
Dubai,Tokyo,Business,Shoulder,Medium,14,8000,807,1 stop,3487.02
Dubai,Los Angeles,Economy,Peak,High,27,13400,1275,1 stop,3499.61
Dubai,Singapore,Economy,Low,Medium,28,5800,649,1 stop,845.49
Dubai,Tokyo,Business,Peak,High,47,8000,917,2+ stops,4429.65
Dubai,Los Angeles,Economy,Shoulder,Low,58,13400,1244,1 stop,1263.02
Dubai,Singapore,Business,Shoulder,Low,11,5800,495,Non-stop,3595.59
Dubai,Frankfurt,Economy,Peak,Low,40,4800,595,1 stop,580.48
Dubai,Delhi,First,Low,Medium,56,2200,353,1 stop,1253.23
Dubai,London,Business,Low,Low,3,5500,729,2+ stops,2230.16
Dubai,Mumbai,Economy,Low,Medium,13,1900,202,Non-stop,243.49
Dubai,Sydney,Economy,Shoulder,Medium,45,12000,1211,2+ stops,1235.58
Dubai,New York,Economy,Peak,Low,11,11000,1068,1 stop,2245.64
Dubai,Frankfurt,Business,Shoulder,High,15,4800,420,Non-stop,4321.24
Dubai,New York,Economy,Peak,Medium,40,11000,885,Non-stop,2174.11
Dubai,Mumbai,First,Low,Low,36,1900,202,Non-stop,1102.16
Dubai,Singapore,Economy,Peak,Low,27,5800,495,Non-stop,971.35
Dubai,New York,Economy,Peak,High,10,11000,1006,1 stop,3699.76
Dubai,New York,Business,Shoulder,High,1,11000,1214,2+ stops,9695.3
Dubai,Los Angeles,Economy,Peak,Medium,36,13400,1271,1 stop,2141.19
Dubai,Frankfurt,Economy,Low,High,25,4800,599,1 stop,683.9
Dubai,Singapore,Economy,Shoulder,Medium,30,5800,495,Non-stop,794.3
Dubai,London,Economy,Shoulder,Medium,38,5500,472,Non-stop,922.49
Dubai,Frankfurt,Economy,Shoulder,High,45,4800,624,1 stop,880.71
Dubai,Sydney,First,Shoulder,Low,13,12000,1169,1 stop,9663.22
Dubai,Mumbai,Economy,Shoulder,Low,15,1900,325,1 stop,225.04
Dubai,Los Angeles,Business,Peak,Low,47,13400,1065,Non-stop,11317.23
Dubai,Los Angeles,First,Shoulder,Medium,58,13400,1248,1 stop,7942.76
Dubai,London,Economy,Low,Medium,48,5500,859,2+ stops,397.07
Dubai,New York,Economy,Low,High,21,11000,1126,2+ stops,1111.15
Dubai,London,Economy,Shoulder,Medium,45,5500,884,2+ stops,499.31
Dubai,Los Angeles,Economy,Shoulder,Medium,17,13400,1065,Non-stop,2265.14
Dubai,Tokyo,Economy,Low,Low,46,8000,660,Non-stop,765.35
Dubai,Sydney,Economy,Shoulder,Medium,7,12000,1236,2+ stops,1352.48
Dubai,Tokyo,First,Low,High,24,8000,660,Non-stop,11163.47
Dubai,London,Economy,Peak,Low,4,5500,608,1 stop,1260.0
Dubai,London,Economy,Peak,Medium,4,5500,602,1 stop,1854.46
Dubai,Singapore,Economy,Shoulder,Medium,58,5800,623,1 stop,795.34
Dubai,Los Angeles,Economy,Peak,Medium,56,13400,1191,1 stop,2524.38
Dubai,Singapore,Economy,Shoulder,Medium,30,5800,495,Non-stop,736.18
Dubai,London,Business,Low,Medium,17,5500,472,Non-stop,2530.21
Dubai,Delhi,Economy,Peak,Medium,2,2200,418,1 stop,609.72
Dubai,Delhi,Business,Low,High,39,2200,405,1 stop,823.14
Dubai,Frankfurt,Economy,Peak,High,28,4800,768,2+ stops,583.27
Dubai,New York,Economy,Low,Low,21,11000,885,Non-stop,1566.16
Dubai,Tokyo,Business,Low,High,26,8000,866,1 stop,4744.56
Dubai,Sydney,Business,Peak,Medium,24,12000,1236,2+ stops,7397.93
Dubai,New York,Economy,Peak,Medium,21,11000,885,Non-stop,3239.25
Dubai,Delhi,Business,Peak,Medium,24,2200,428,1 stop,1312.29
Dubai,Delhi,Economy,Shoulder,Medium,4,2200,368,1 stop,478.59
Dubai,Delhi,Economy,Peak,Low,60,2200,368,1 stop,518.34
Dubai,New York,Business,Low,Medium,44,11000,1045,1 stop,4421.13
Dubai,Sydney,Economy,Low,Low,58,12000,1266,2+ stops,789.32
Dubai,Los Angeles,Business,Peak,Low,44,13400,1065,Non-stop,9100.99
Dubai,New York,First,Shoulder,High,48,11000,885,Non-stop,14200.5
Dubai,New York,Economy,Low,Low,18,11000,1045,1 stop,1248.26
Dubai,Tokyo,Economy,Shoulder,High,28,8000,660,Non-stop,2186.42
Dubai,Mumbai,Economy,Shoulder,Medium,45,1900,202,Non-stop,281.24
Dubai,London,Economy,Peak,Medium,49,5500,472,Non-stop,1089.05
Dubai,New York,Economy,Peak,Low,44,11000,1191,2+ stops,1278.33
Dubai,Sydney,First,Shoulder,High,57,12000,960,Non-stop,16232.44
Dubai,Mumbai,Economy,Shoulder,Medium,34,1900,202,Non-stop,241.2
Dubai,Delhi,Economy,Shoulder,Low,12,2200,225,Non-stop,317.45
Dubai,Los Angeles,Economy,Low,High,23,13400,1065,Non-stop,2908.77
Dubai,Singapore,Economy,Shoulder,Medium,6,5800,670,1 stop,1157.74
Dubai,Frankfurt,Economy,Peak,Medium,9,4800,420,Non-stop,1131.4
Dubai,Los Angeles,Economy,Low,Low,56,13400,1216,1 stop,1246.1
Dubai,Tokyo,Economy,Shoulder,Medium,24,8000,844,1 stop,1579.71
Dubai,Delhi,Economy,Shoulder,Medium,48,2200,225,Non-stop,381.54
Dubai,Singapore,Economy,Shoulder,Low,5,5800,811,2+ stops,542.04
Dubai,Singapore,Economy,Low,High,34,5800,495,Non-stop,1080.89
Dubai,New York,Economy,Peak,High,41,11000,885,Non-stop,3880.17
Dubai,Tokyo,Business,Shoulder,Low,8,8000,660,Non-stop,4380.5
Dubai,Delhi,Economy,Shoulder,Medium,7,2200,568,2+ stops,190.2
Dubai,London,Economy,Shoulder,Low,15,5500,884,2+ stops,742.0
Dubai,Delhi,Economy,Peak,High,42,2200,355,1 stop,539.2
Dubai,Tokyo,Economy,Low,Medium,26,8000,1098,2+ stops,813.69
Dubai,New York,Economy,Peak,Medium,14,11000,885,Non-stop,3027.43
Dubai,Singapore,Economy,Low,Medium,15,5800,495,Non-stop,1190.94
Dubai,London,Business,Peak,Low,10,5500,472,Non-stop,4363.59
Dubai,Sydney,Economy,Peak,Low,49,12000,1165,1 stop,1424.97
Dubai,London,First,Shoulder,High,13,5500,472,Non-stop,6366.13
Dubai,Sydney,Economy,Low,High,42,12000,1184,1 stop,1833.21
Dubai,Sydney,Economy,Shoulder,High,54,12000,1166,1 stop,1674.43
Dubai,New York,Economy,Shoulder,Medium,47,11000,1068,1 stop,1287.05
Dubai,Frankfurt,Business,Shoulder,Low,46,4800,756,2+ stops,1833.97
Dubai,London,First,Peak,Medium,24,5500,653,1 stop,11634.92
Dubai,London,Economy,Low,Medium,40,5500,664,1 stop,571.95
Dubai,London,Business,Peak,Low,46,5500,472,Non-stop,2880.81
Dubai,Singapore,Economy,Low,Medium,60,5800,680,1 stop,510.17
Dubai,Delhi,First,Peak,Medium,23,2200,225,Non-stop,3309.2
Dubai,Frankfurt,Economy,Peak,High,21,4800,647,1 stop,1604.25
Dubai,Mumbai,Economy,Peak,Medium,6,1900,202,Non-stop,604.27
Dubai,Delhi,Economy,Shoulder,Medium,2,2200,225,Non-stop,658.9
Dubai,Tokyo,Economy,Peak,High,30,8000,660,Non-stop,2591.28
Dubai,Tokyo,Economy,Low,Medium,55,8000,660,Non-stop,902.99
Dubai,Frankfurt,Business,Peak,Medium,35,4800,595,1 stop,3460.31
Dubai,Mumbai,Economy,Low,Medium,23,1900,616,2+ stops,179.84
Dubai,Tokyo,Economy,Shoulder,Low,10,8000,838,1 stop,1094.11
Dubai,Tokyo,Economy,Shoulder,High,13,8000,844,1 stop,1510.68
Dubai,New York,Business,Peak,Low,41,11000,885,Non-stop,6877.77
Dubai,Mumbai,First,Shoulder,High,52,1900,387,1 stop,2175.38
Dubai,Mumbai,Economy,Peak,High,50,1900,409,1 stop,515.7
Dubai,Delhi,Economy,Shoulder,Medium,18,2200,225,Non-stop,438.09
Dubai,Singapore,Economy,Peak,Low,19,5800,928,2+ stops,782.55
Dubai,Los Angeles,Economy,Low,Low,15,13400,1065,Non-stop,1297.51
Dubai,Singapore,Economy,Shoulder,Low,9,5800,653,1 stop,837.83
Dubai,Sydney,Economy,Peak,Low,32,12000,960,Non-stop,2550.14
Dubai,Sydney,Economy,Peak,Low,10,12000,1148,1 stop,2358.78
Dubai,Sydney,First,Peak,Low,12,12000,1174,1 stop,12928.87
Dubai,Delhi,Economy,Low,Low,37,2200,373,1 stop,195.68
Dubai,Mumbai,Business,Low,Low,49,1900,372,1 stop,527.04
Dubai,Sydney,Economy,Shoulder,Medium,36,12000,1326,2+ stops,1216.62
Dubai,Singapore,First,Low,High,53,5800,495,Non-stop,5933.73
Dubai,Delhi,First,Shoulder,High,27,2200,607,2+ stops,2666.31
Dubai,Mumbai,Economy,Low,High,12,1900,368,1 stop,283.75
Dubai,Los Angeles,Economy,Shoulder,Medium,26,13400,1065,Non-stop,2969.81
Dubai,Los Angeles,Economy,Peak,Low,50,13400,1357,2+ stops,1013.89
Dubai,Sydney,Economy,Peak,Medium,35,12000,1097,1 stop,1614.15
Dubai,New York,Economy,Peak,Medium,53,11000,1031,1 stop,1778.59
Dubai,Frankfurt,Economy,Peak,Medium,10,4800,420,Non-stop,1505.1
Dubai,Tokyo,Economy,Peak,Medium,23,8000,824,1 stop,2068.88
Dubai,London,Business,Shoulder,Medium,32,5500,472,Non-stop,2659.07
Dubai,Sydney,Economy,Peak,High,42,12000,960,Non-stop,3677.74
Dubai,London,Economy,Shoulder,Low,7,5500,819,2+ stops,558.05
Dubai,Tokyo,Business,Low,High,25,8000,814,1 stop,5228.8
Dubai,Tokyo,Business,Shoulder,Low,46,8000,660,Non-stop,2966.03
Dubai,New York,Economy,Low,Medium,26,11000,1300,2+ stops,1307.0
Dubai,Delhi,Economy,Shoulder,Medium,4,2200,674,2+ stops,321.53
Dubai,London,Economy,Peak,High,15,5500,472,Non-stop,2217.73
Dubai,Los Angeles,Economy,Peak,Low,40,13400,1433,2+ stops,2102.9
Dubai,Los Angeles,Economy,Low,High,34,13400,1272,1 stop,1351.38
Dubai,Delhi,Business,Shoulder,Low,12,2200,366,1 stop,1150.38
Dubai,New York,Economy,Peak,Medium,7,11000,1033,1 stop,3409.83
Dubai,Los Angeles,Economy,Low,High,49,13400,1446,2+ stops,1706.73
Dubai,Frankfurt,Economy,Shoulder,Medium,44,4800,420,Non-stop,816.19
Dubai,Delhi,Economy,Peak,Medium,41,2200,506,2+ stops,243.3
Dubai,Singapore,Business,Peak,Medium,33,5800,709,1 stop,4034.2
Dubai,Mumbai,Economy,Low,Low,27,1900,395,1 stop,265.2
Dubai,Delhi,Economy,Low,Low,16,2200,225,Non-stop,249.4
Dubai,Los Angeles,Economy,Low,High,5,13400,1268,1 stop,3679.17
Dubai,Delhi,Economy,Low,High,35,2200,427,1 stop,298.64
Dubai,Sydney,Economy,Shoulder,Medium,47,12000,960,Non-stop,1162.1
Dubai,Delhi,Economy,Shoulder,Medium,16,2200,225,Non-stop,474.97
Dubai,New York,Economy,Low,Medium,39,11000,885,Non-stop,1094.57
Dubai,Tokyo,Economy,Peak,Medium,50,8000,874,1 stop,1598.25
Dubai,Sydney,Economy,Peak,High,15,12000,1125,1 stop,3824.57
Dubai,Los Angeles,Economy,Peak,Medium,58,13400,1065,Non-stop,3328.8
Dubai,Frankfurt,Economy,Low,Low,38,4800,554,1 stop,405.67
Dubai,New York,Economy,Peak,Medium,5,11000,1116,1 stop,3317.82
Dubai,Delhi,Economy,Low,Low,59,2200,225,Non-stop,217.84
Dubai,Sydney,Economy,Low,Medium,16,12000,960,Non-stop,1804.17
Dubai,Los Angeles,Economy,Peak,Low,27,13400,1350,2+ stops,1873.34
Dubai,Sydney,Business,Shoulder,High,59,12000,1111,1 stop,5752.07
Dubai,Tokyo,First,Peak,High,28,8000,660,Non-stop,14264.11
Dubai,New York,Economy,Peak,Medium,24,11000,1011,1 stop,2020.95
Dubai,Delhi,Business,Peak,Medium,36,2200,646,2+ stops,906.38
Dubai,London,Economy,Low,Medium,52,5500,825,2+ stops,331.3
Dubai,Singapore,Economy,Low,Medium,47,5800,848,2+ stops,353.49
Dubai,Los Angeles,Economy,Peak,Medium,39,13400,1378,2+ stops,1539.63
Dubai,Frankfurt,Economy,Shoulder,Medium,30,4800,420,Non-stop,760.57
Dubai,Sydney,Business,Low,Low,50,12000,960,Non-stop,4556.72
Dubai,New York,First,Peak,Low,44,11000,1051,1 stop,9908.36
Dubai,Sydney,First,Low,High,15,12000,960,Non-stop,12928.53
Dubai,Los Angeles,Economy,Peak,Medium,7,13400,1193,1 stop,2971.44
Dubai,Singapore,Business,Peak,Medium,51,5800,657,1 stop,3510.51
Dubai,New York,Economy,Peak,Medium,57,11000,1009,1 stop,2706.23
Dubai,New York,Business,Low,Low,42,11000,1299,2+ stops,2324.26
Dubai,London,Economy,Shoulder,Medium,15,5500,472,Non-stop,1112.33
Dubai,Sydney,Economy,Low,Low,49,12000,960,Non-stop,1009.12
Dubai,Delhi,Economy,Peak,Medium,43,2200,442,1 stop,546.46
Dubai,New York,Economy,Shoulder,Medium,43,11000,885,Non-stop,2292.06
Dubai,Delhi,Economy,Low,High,36,2200,225,Non-stop,296.5
Dubai,Mumbai,Economy,Shoulder,Low,37,1900,447,2+ stops,143.04
Dubai,Tokyo,Economy,Peak,Low,38,8000,877,1 stop,1162.02
Dubai,New York,First,Peak,Medium,27,11000,1070,1 stop,23581.76
Dubai,London,Economy,Peak,Low,55,5500,472,Non-stop,727.77
Dubai,London,Business,Shoulder,High,56,5500,928,2+ stops,1897.65
Dubai,Tokyo,Economy,Peak,Medium,32,8000,890,1 stop,1836.95
Dubai,London,Economy,Peak,Medium,19,5500,622,1 stop,1202.49
Dubai,Frankfurt,Economy,Peak,Medium,41,4800,563,1 stop,694.05
Dubai,New York,Economy,Low,High,47,11000,1125,2+ stops,1425.73
Dubai,London,Economy,Shoulder,Medium,21,5500,472,Non-stop,1172.74
Dubai,London,First,Shoulder,Medium,46,5500,656,1 stop,5248.46
Dubai,Sydney,First,Shoulder,High,52,12000,1183,1 stop,10353.94
Dubai,New York,Economy,Low,Medium,20,11000,885,Non-stop,1371.99
Dubai,Los Angeles,Economy,Shoulder,Medium,17,13400,1310,2+ stops,1653.13
Dubai,Tokyo,Economy,Low,Medium,22,8000,1029,2+ stops,668.98
Dubai,Singapore,First,Peak,High,41,5800,495,Non-stop,10310.57
Dubai,Singapore,Economy,Peak,Low,54,5800,495,Non-stop,1032.55
Dubai,Frankfurt,Economy,Peak,Medium,37,4800,569,1 stop,914.67
Dubai,New York,Economy,Peak,Medium,48,11000,1085,1 stop,1665.1
Dubai,Los Angeles,Economy,Peak,Medium,39,13400,1065,Non-stop,3285.07
Dubai,Singapore,Economy,Low,Medium,15,5800,663,1 stop,862.98
