distance,duration,departure_hour,weather_risk,traffic,delay
7893,768,22,0.92,0.17,1
11109,1022,15,0.03,0.87,1
3424,437,18,0.38,0.81,0
12687,1019,21,0.67,0.69,0
1690,420,20,0.43,0.23,0
7128,771,13,0.46,0.17,0
11392,937,2,0.44,0.97,0
4693,428,4,0.97,0.75,0
8141,876,7,0.17,0.44,0
10621,1046,16,0.62,0.51,0
9521,966,9,0.69,0.41,1
7368,827,7,0.03,0.59,0
4600,489,16,0.15,0.22,0
9122,862,13,0.74,0.75,0
4888,533,10,0.7,0.26,0
8753,891,20,0.84,0.48,0
10094,1072,20,0.55,0.38,0
7191,792,1,0.59,0.39,0
12932,1210,0,0.48,0.39,0
4437,666,12,0.73,0.23,0
5410,503,1,0.66,0.07,0
6700,836,0,0.94,0.27,0
7057,801,21,0.42,0.22,0
3961,455,21,0.55,0.15,0
7091,837,17,0.09,0.59,0
4164,448,21,0.61,0.12,0
7716,871,9,0.45,0.05,1
4339,623,11,0.95,0.4,0
2762,287,8,0.18,0.26,0
7636,696,23,0.99,0.3,0
7977,913,8,0.58,0.28,0
11165,1080,17,0.23,0.39,0
9305,860,23,0.99,0.51,0
2083,270,17,0.83,0.3,0
1521,390,3,0.85,0.44,0
5072,569,21,0.89,0.83,1
12563,1021,23,0.85,0.88,1
6084,756,21,0.59,0.8,0
3692,589,17,0.8,0.77,0
12690,1307,19,0.08,0.94,1
3972,460,23,0.76,1.0,0
10760,898,23,0.89,0.35,0
4677,492,15,0.5,0.47,1
7100,617,6,0.92,0.09,0
13693,1281,4,0.31,0.7,0
12169,1133,22,0.59,0.34,0
4282,517,19,0.65,0.36,0
5766,659,2,0.05,0.63,0
10143,948,10,0.36,0.25,0
7796,713,6,0.18,0.07,0
5504,478,3,0.83,0.65,1
12747,1192,23,0.47,0.41,0
3368,553,5,0.5,0.14,0
3190,592,8,0.36,0.34,0
10451,1083,5,0.43,0.26,0
9522,882,19,0.26,0.74,0
9106,824,6,0.05,0.61,1
3286,516,18,0.28,0.99,1
13613,1265,2,0.46,0.22,1
5656,552,21,0.23,0.51,0
11023,965,10,0.41,0.55,0
12752,1117,15,0.71,0.7,0
9640,1024,8,0.89,0.96,1
6157,664,6,0.48,0.25,0
11437,976,17,0.06,0.99,0
1019,392,8,0.59,0.68,0
5509,724,13,0.63,0.63,0
9906,1040,4,0.26,0.54,0
11934,1030,5,0.11,0.99,0
10454,960,7,0.49,0.66,0
4080,573,2,0.27,0.17,0
10854,1063,6,0.47,0.42,0
12221,1054,9,0.05,0.74,1
5352,520,5,0.86,0.58,0
8431,702,7,0.26,0.55,0
10960,980,2,0.59,0.19,0
11102,976,17,0.75,0.82,0
3637,377,14,0.25,0.29,0
11013,1145,12,0.48,0.85,1
2590,308,4,0.11,0.39,0
4069,380,1,0.07,0.14,0
2796,544,4,0.13,0.69,0
10506,1002,8,0.38,0.49,1
8983,920,0,0.99,0.76,1
2171,290,21,0.13,0.49,0
2278,435,15,0.2,0.89,0
12302,1200,22,0.31,0.04,0
8086,707,9,1.0,0.76,1
2604,487,14,0.38,0.73,0
4452,434,3,0.03,0.56,0
10760,1145,6,0.69,0.61,0
12963,1129,18,0.34,0.46,0
8872,878,3,0.19,0.71,0
1014,269,14,0.25,0.28,0
5336,557,16,0.23,0.44,0
10568,853,23,0.72,0.92,1
11802,1052,13,0.69,0.77,0
2875,303,13,0.1,0.2,0
5252,676,18,0.71,0.28,0
1049,379,20,0.6,0.66,0
4961,615,19,0.34,0.12,0
6386,668,20,0.71,0.45,1
9082,1027,19,0.18,0.66,1
2850,430,14,0.38,0.16,0
9529,1065,18,0.19,0.28,0
4241,428,20,0.8,1.0,0
9392,911,13,0.95,0.44,0
3914,566,10,0.57,0.22,0
13698,1316,20,0.92,0.53,0
6247,814,17,0.89,0.69,1
2946,545,17,0.59,0.38,0
3457,543,3,0.52,0.95,0
11900,1209,22,0.09,0.42,0
13353,1337,1,0.55,0.01,0
10688,900,13,0.21,0.65,0
11511,1202,5,0.61,0.09,0
3815,483,22,0.21,0.02,0
2560,299,22,0.51,0.71,0
12820,1291,21,0.39,0.05,0
7353,805,12,0.65,0.65,0
6564,602,17,0.93,0.71,1
9613,823,9,0.62,0.01,0
7771,765,22,0.14,0.37,0
8144,672,4,0.94,0.21,0
9067,1038,20,0.58,0.35,1
6947,711,22,0.83,0.59,1
3498,389,8,0.63,0.74,0
11980,1156,14,0.92,0.65,1
1187,334,21,0.51,1.0,0
13874,1351,15,0.78,0.35,0
2960,400,0,0.64,0.66,0
4771,494,18,0.47,0.95,0
2452,396,1,0.78,0.67,0
9311,774,17,0.12,0.8,0
13689,1212,10,0.33,0.02,0
8030,879,20,0.84,0.32,1
8911,787,7,0.77,0.83,0
1434,338,15,0.63,0.12,0
4787,503,14,0.65,0.68,0
6220,743,13,0.16,0.33,0
4038,396,23,0.38,0.29,0
7428,783,10,0.16,0.77,0
3806,346,11,0.49,0.8,0
8671,764,22,0.82,0.83,1
13257,1070,15,0.11,0.48,0
9131,803,19,0.09,0.1,1
7392,635,16,0.14,0.98,0
3277,362,21,0.79,0.17,1
7412,795,21,0.82,0.34,0
6954,669,19,0.25,0.75,1
8061,916,7,0.21,0.63,1
3879,640,6,0.82,0.55,0
6565,598,21,0.97,0.08,1
9453,1033,12,0.65,0.13,0
8110,816,19,0.28,0.18,0
3322,536,16,0.07,0.69,0
3872,509,9,0.54,0.88,1
4333,436,15,0.88,0.43,1
13875,1141,11,0.65,0.9,0
7702,886,20,0.09,0.96,0
2241,320,8,0.5,0.31,0
8248,710,20,0.35,0.3,0
4087,666,12,0.07,0.59,0
9935,902,2,0.31,0.24,0
13998,1209,21,0.65,0.8,0
3284,517,18,0.6,0.1,0
11761,1004,6,0.19,0.94,1
6311,642,15,0.26,0.99,0
9442,793,8,0.52,0.76,0
11476,1066,4,0.94,0.66,1
4364,675,0,0.84,0.11,0
3931,366,0,0.56,0.04,1
6974,816,7,0.5,0.54,1
6402,747,14,0.72,0.79,1
9413,781,13,0.38,0.13,0
8715,722,10,0.75,0.37,1
4179,533,7,0.36,0.34,1
7947,903,2,0.32,0.75,0
6495,793,23,0.27,0.29,0
11128,975,15,0.08,0.04,0
4214,622,18,0.06,0.45,0
10161,841,8,0.99,0.66,1
6971,801,14,0.2,0.98,0
13169,1200,21,0.96,0.55,0
2933,350,10,0.73,0.61,0
6603,666,5,0.88,0.93,0
12673,1206,6,0.83,0.03,1
12352,1052,9,0.95,0.71,1
8898,770,18,0.94,0.57,0
6210,592,16,0.88,0.75,1
4749,538,16,0.59,0.01,0
1529,365,5,0.55,0.19,0
4287,522,18,0.69,0.33,0
8913,910,13,0.47,0.31,0
11850,1105,20,0.22,0.96,1
3950,520,22,0.02,0.14,0
7496,853,15,0.51,0.71,0
11755,1056,22,0.13,0.81,0
2328,274,9,0.08,0.48,0
13266,1307,14,0.47,0.31,0
10505,1083,19,0.52,0.78,1
13693,1176,1,0.07,0.89,1
2846,311,8,0.19,0.06,0
2136,505,7,0.72,0.78,1
13588,1273,1,0.75,0.86,0
7547,726,3,0.45,0.61,0
7619,882,7,0.63,0.83,1
4636,629,18,0.58,0.61,0
10031,1042,23,0.04,0.1,0
5367,632,6,0.54,0.53,1
2520,491,9,0.0,0.51,1
2257,435,8,0.25,0.22,0
10384,868,2,0.55,0.51,0
3606,393,20,0.05,0.06,0
5064,723,2,0.17,0.69,0
5680,699,20,0.57,0.81,0
11380,1081,19,0.25,0.4,0
6504,680,11,0.32,0.78,0
9681,790,17,0.71,0.31,1
5840,633,16,0.43,0.3,0
9398,877,5,0.59,1.0,1
11811,958,17,0.7,0.88,0
11073,1189,16,0.31,0.92,1
12400,1234,13,0.09,0.74,0
12596,1278,0,0.17,0.87,1
8906,863,6,0.27,0.74,0
3068,427,6,0.93,0.72,0
9388,820,9,0.54,0.23,0
9348,862,2,0.55,0.59,0
11115,1016,8,0.47,0.91,1
6233,757,14,0.2,0.44,0
6950,776,2,0.67,0.86,0
7336,730,20,0.31,0.71,0
10912,1118,14,0.16,0.18,0
9026,948,4,0.13,0.92,0
3662,476,16,0.61,0.09,1
5919,668,11,0.23,0.83,0
3812,488,4,0.04,0.06,0
12213,1186,20,0.64,0.61,1
1096,397,1,0.48,0.66,0
9530,1042,2,0.34,0.32,0
12634,1091,4,0.96,0.59,1
7524,697,10,0.36,0.09,0
6070,613,8,0.61,0.89,1
1944,456,7,0.51,0.21,0
11952,1002,4,0.81,0.09,1
10180,839,2,0.23,0.93,0
11622,951,11,0.64,0.02,1
9116,813,21,0.92,0.25,1
5144,719,18,0.03,0.89,0
13805,1322,5,0.06,0.28,0
3137,366,15,0.44,0.26,0
2825,512,5,0.17,0.23,0
8305,848,3,0.58,0.53,0
3206,561,14,0.01,0.89,0
10792,1046,19,0.2,0.56,0
8809,797,12,0.11,0.85,0
10505,1094,23,0.99,0.72,0
8304,936,11,0.26,0.78,0
2940,323,16,0.29,0.79,0
10707,1089,20,0.26,0.84,0
13190,1096,12,0.72,0.48,1
1002,226,22,0.92,0.43,0
11580,1053,0,0.59,0.05,0
11309,1091,15,0.23,0.01,0
4076,407,18,0.1,0.26,0
8978,893,15,0.29,0.85,0
7219,764,9,0.15,0.89,0
7189,799,9,0.34,0.82,0
9106,842,3,0.98,0.98,1
12812,1103,2,0.03,0.67,0
1614,227,12,0.47,0.81,1
7236,647,19,0.23,0.2,0
13366,1127,9,0.01,0.52,0
10201,1121,20,0.21,0.84,0
2465,347,10,0.92,0.14,0
7567,721,22,0.27,1.0,1
2097,463,14,0.06,0.33,0
9931,926,21,0.43,0.89,0
10513,1102,14,0.59,0.85,1
10881,968,21,0.97,0.94,0
1145,432,19,0.39,0.36,0
3650,519,2,0.47,0.28,1
7057,776,18,0.79,0.17,1
5885,714,0,0.33,0.73,0
2621,304,18,0.31,0.22,0
4895,678,14,0.32,0.3,0
11050,930,4,0.88,0.79,1
7218,874,11,0.55,0.91,0
4247,476,3,0.12,0.82,0
10897,988,18,0.69,0.71,1
11309,1161,15,0.06,0.8,0
11749,1082,0,0.43,0.32,0
11199,1159,9,0.75,0.64,1
6983,712,17,0.19,0.74,0
2011,426,10,0.7,0.09,0
3152,331,16,0.27,0.49,0
5090,732,1,0.29,0.92,0
3897,508,7,0.19,0.97,1
7594,629,23,0.43,0.74,0
3862,534,17,0.81,0.92,0
12764,1212,17,0.93,0.15,1
7323,716,23,0.52,0.23,0
8114,885,2,0.11,0.29,0
6916,694,16,0.91,0.4,0
10737,1095,20,0.41,0.28,1
12518,1083,10,0.28,0.67,0
10039,823,0,0.45,0.22,0
3770,434,9,0.12,0.91,1
9831,850,23,0.05,0.9,1
9082,1015,10,0.19,0.21,0
11373,1034,10,0.0,0.81,1
1207,371,15,0.72,0.68,0
11979,1238,4,0.92,0.53,1
10782,1066,15,0.38,0.08,0
5014,718,12,0.31,0.55,0
8744,981,22,0.82,0.95,0
8892,826,16,0.06,0.16,0
7025,837,13,0.93,0.03,0
5476,518,4,0.9,0.41,0
3680,523,19,0.66,0.77,1
7974,812,0,0.08,0.27,0
10727,885,3,0.71,0.02,1
10164,1069,22,0.88,0.9,0
3636,363,13,0.82,0.65,0
12534,1044,9,0.43,0.76,0
2008,308,2,0.13,0.41,0
2387,366,23,0.14,0.28,0
6603,639,11,0.18,0.51,0
12735,1290,13,0.2,0.84,0
3337,395,2,0.97,0.98,0
1789,420,10,0.46,0.55,0
10238,965,2,0.16,0.38,1
9556,1000,18,0.45,0.37,0
3348,526,16,0.77,0.38,0
1994,265,13,0.52,0.7,0
9908,854,22,0.27,0.89,0
3219,387,2,0.26,0.89,0
2291,283,23,0.89,0.36,0
7502,800,6,0.2,0.39,0
8412,802,19,0.87,0.32,1
8799,889,11,0.96,0.52,1
6373,669,5,0.47,0.83,0
3040,575,10,0.65,0.08,0
8648,957,1,0.02,0.81,1
5598,662,13,0.29,0.63,0
1590,293,11,0.4,0.74,0
6665,772,9,0.88,0.32,1
6091,607,5,0.69,0.36,0
9769,992,3,0.98,0.53,0
13593,1205,3,0.25,0.23,0
13698,1104,23,0.17,0.97,0
10068,925,13,0.6,0.13,0
12056,1199,3,0.67,0.76,1
9903,1052,22,0.15,0.63,0
13877,1116,4,0.3,0.24,0
6619,574,22,0.78,0.58,1
13956,1378,1,0.75,0.54,1
10104,857,7,0.98,0.96,0
12171,1048,8,0.96,0.63,0
8351,816,5,0.94,0.66,1
6194,653,17,0.53,0.11,1
1017,200,2,0.75,0.75,0
11951,1059,8,0.96,0.45,1
3937,574,21,0.76,0.4,1
9049,898,18,0.19,0.93,0
6248,714,21,0.24,0.33,0
11127,1147,17,0.77,0.63,0
10580,1076,7,0.16,0.23,0
7989,812,5,0.57,0.46,0
11321,988,4,0.28,0.09,0
8265,858,6,0.92,0.75,0
10791,1086,15,0.47,0.22,0
3268,366,0,0.14,0.91,1
6494,829,23,0.06,0.44,0
1988,285,9,0.48,0.37,0
11278,907,22,0.47,0.66,1
13740,1124,8,0.48,0.81,0
6175,540,2,0.65,0.74,0
3297,412,8,0.66,0.76,0
3013,558,8,0.97,0.67,1
5628,578,2,0.45,0.95,0
10105,917,12,0.49,0.93,0
12152,1171,18,0.43,0.9,0
8456,988,19,0.72,0.79,0
7257,727,22,0.05,0.17,0
4628,425,0,0.35,0.22,0
11655,1161,22,0.92,0.27,1
10219,899,5,0.87,0.25,0
11780,1166,13,0.71,0.02,0
7634,761,1,0.95,0.26,1
9632,1065,22,0.43,0.2,1
4343,485,3,0.19,0.77,0
9703,1021,16,0.05,0.45,0
11891,1131,17,0.24,0.11,0
11415,963,4,0.59,0.51,0
3496,617,13,0.99,0.53,0
4560,683,16,0.8,0.7,0
3047,346,6,0.59,0.32,0
1934,371,8,0.88,0.67,1
11811,1039,10,0.94,1.0,0
1919,465,2,0.99,0.5,0
7566,875,15,0.91,0.15,0
8474,810,13,0.03,0.11,1
12054,1066,11,0.98,0.36,0
11054,1056,4,0.32,0.06,1
10286,1052,6,0.09,0.04,0
10384,1110,23,0.63,0.24,0
7634,831,11,0.62,0.97,1
6200,550,2,0.03,0.21,1
7543,673,22,0.6,0.5,0
4264,382,3,0.6,0.83,0
3010,570,19,0.16,0.28,1
3832,498,14,0.08,0.65,0
2957,444,2,0.34,0.63,0
6904,722,17,0.76,0.98,1
8211,722,2,0.62,0.95,1
10972,897,4,0.12,0.22,0
7492,656,20,0.88,0.1,0
12393,1267,7,0.56,0.72,0
6251,602,23,0.49,0.68,1
12062,968,8,0.16,0.02,0
9156,891,12,0.11,0.53,0
6096,669,7,0.21,0.47,1
1820,213,18,0.03,0.17,0
12881,1068,23,0.23,0.05,1
11570,1070,1,0.39,0.22,0
7462,873,6,0.02,0.72,0
5764,687,2,0.86,0.72,0
6134,807,22,0.36,0.89,0
7859,887,8,0.39,0.08,0
10425,990,10,0.77,0.82,0
12901,1246,4,0.99,0.61,1
7712,676,22,0.39,0.33,0
5850,627,3,0.96,0.13,1
11560,1141,5,0.23,0.63,0
7831,751,8,0.33,0.56,0
8101,771,11,0.85,0.71,0
4393,559,4,0.7,0.66,0
12518,1232,8,0.87,0.86,1
7482,832,1,0.93,0.77,0
7672,798,9,0.35,0.73,0
10391,923,20,0.88,0.32,1
6531,584,14,1.0,0.3,0
13311,1181,5,0.48,0.55,0
9929,1046,13,0.07,0.86,0
6176,651,17,0.83,0.95,0
1680,400,19,0.96,0.88,1
2831,380,2,0.74,0.46,0
9355,937,16,0.93,0.15,0
9512,854,1,0.92,0.69,0
5789,692,0,0.93,0.96,1
9496,872,13,0.52,0.48,0
12874,1070,11,0.82,0.52,1
11173,1007,19,0.78,0.53,1
2365,498,13,0.93,0.42,1
1087,293,9,0.42,0.27,0
12621,1032,15,0.5,0.95,0
11851,1210,1,0.92,0.19,0
12410,1225,23,0.22,0.53,0
11028,1160,23,0.51,0.67,0
4695,657,14,0.31,0.71,0
4394,402,9,0.89,0.78,1
2177,241,22,0.36,0.88,1
10018,969,19,0.95,0.51,1
7143,748,4,0.36,0.53,0
9498,797,21,0.35,0.02,0
9842,932,7,0.58,0.99,1
13489,1082,23,0.75,0.61,0
2663,531,2,0.29,0.73,0
9656,893,10,0.97,0.84,1
13597,1259,4,0.88,0.87,1
1577,342,19,0.45,0.0,0
12420,1220,23,0.44,0.96,1
9718,1069,3,0.24,0.37,0
5421,517,0,0.01,0.1,0
10922,1078,4,0.08,0.73,0
10394,929,6,0.53,0.12,0
5245,520,20,0.25,0.15,0
3612,408,16,0.69,0.31,1
5801,664,6,0.23,0.31,0
5896,732,23,0.96,0.76,0
13456,1203,3,0.6,0.2,0
2765,541,17,0.85,0.91,0
7077,695,7,0.82,0.2,0
2679,438,3,0.16,0.98,0
11410,1186,14,0.54,0.61,1
8285,840,12,0.49,0.26,0
1153,340,3,0.99,0.22,0
7220,727,2,0.99,0.02,1
3990,395,3,0.12,0.33,0
4058,515,21,0.65,0.51,0
11413,965,9,0.08,0.22,0
13613,1256,15,0.5,0.27,1
6687,794,9,0.48,0.34,0
8487,966,20,0.64,0.5,0
2278,427,7,0.3,0.84,0
10221,1109,14,0.23,0.08,0
10404,1065,11,0.97,0.88,1
2021,361,10,0.2,0.83,0
5434,721,3,0.21,0.25,0
4559,697,13,0.57,0.84,1
11828,1012,16,0.92,0.17,0
8629,825,1,0.44,0.37,0
6464,782,23,0.06,0.57,0
12205,1037,8,0.85,0.5,0
1506,221,21,0.83,0.66,0
12258,1149,19,0.36,0.61,1
10002,1000,15,0.9,0.69,0
8269,843,2,0.4,0.25,0
9706,954,17,0.57,0.73,0
11034,1123,12,0.16,0.08,0
1354,424,18,0.84,0.79,0
5287,739,11,0.99,0.96,1
3740,362,16,0.72,0.84,0
12941,1317,21,0.12,0.93,0
11716,1108,3,0.9,0.01,0
3015,547,13,0.7,0.23,0
13201,1247,5,0.38,0.23,0
5382,507,11,0.09,0.81,0
2364,473,8,0.61,0.68,1
11449,1139,8,0.08,0.32,0
13358,1198,3,0.52,0.94,1
2854,478,8,0.55,0.69,0
10778,1111,20,0.56,0.38,1
10423,947,17,0.64,0.93,0
3276,490,4,0.68,0.82,0
1175,291,12,0.33,0.09,0
11439,1142,14,0.63,0.68,0
8431,965,20,0.44,0.57,1
7407,617,17,0.8,0.57,0
2340,325,0,0.6,0.19,0
7914,759,11,0.31,0.7,0
13817,1266,16,0.48,0.55,0
9138,752,23,0.14,0.07,0
5343,590,13,0.85,0.78,0
2686,478,3,0.66,0.38,0
5387,637,18,0.31,0.21,0
8809,860,2,0.22,0.59,1
5835,678,8,0.7,0.13,0
10544,1091,8,0.21,0.26,0
3527,541,3,0.07,0.9,0
2952,402,19,0.39,0.91,1
9474,835,2,0.44,0.73,0
12851,1089,22,0.82,0.92,0
5554,513,12,0.37,0.91,1
9320,978,17,0.71,0.33,1
7242,687,3,0.46,0.9,0
7993,734,6,0.22,0.56,0
5036,470,4,0.31,0.42,0
7145,850,15,0.73,0.19,0
9802,1078,18,0.02,0.0,0
5990,616,16,0.91,0.56,1
12286,1174,19,0.82,0.55,1
3152,381,21,0.06,0.29,0
4194,458,18,0.57,0.19,0
7895,707,9,0.28,0.84,0
6640,594,10,0.95,0.59,0
13052,1131,14,0.48,0.78,0
13457,1218,1,0.84,0.85,1
7860,829,1,0.29,0.43,0
13084,1166,16,0.17,0.53,0
7765,854,17,0.04,0.38,0
2344,417,5,0.64,0.1,0
7756,873,9,0.43,0.39,0
13373,1081,6,0.34,0.69,1
5324,598,12,0.61,0.54,0
6700,587,1,0.26,0.85,0
7767,719,13,0.13,0.45,0
11097,1141,13,0.12,0.38,0
10322,1041,17,0.61,0.89,0
2257,517,4,0.54,0.0,0
2757,515,20,0.4,0.54,0
6721,766,10,0.51,0.38,1
3808,562,7,0.28,0.87,0
5490,529,23,0.08,0.23,0
12062,1216,14,0.43,0.91,1
2575,519,7,0.36,0.48,0
5520,537,14,0.02,0.87,0
2129,351,11,0.01,0.41,0
10142,822,9,0.39,0.57,0
8753,884,11,0.32,0.18,0
8146,872,8,0.7,0.33,0
6887,810,0,0.79,0.59,1
1845,432,19,0.56,0.28,0
8571,838,21,0.98,0.92,1
2247,497,22,0.03,0.71,0
10708,1032,12,0.78,0.67,0
10224,978,8,0.71,0.22,0
2419,493,21,0.52,0.85,1
11670,1141,13,0.87,0.09,0
6950,872,13,0.91,0.95,1
4371,596,23,0.27,0.7,0
7492,715,3,0.64,0.93,0
1863,298,19,0.97,0.85,0
3397,553,22,0.13,0.7,0
2084,361,23,0.72,0.1,1
5699,712,16,0.06,0.97,0
7579,810,11,0.15,0.54,0
8352,880,13,0.57,0.27,0
8304,697,0,0.67,0.09,0
9684,1075,8,0.46,0.77,1
10191,1027,5,0.06,0.86,0
9670,840,20,0.41,0.76,1
1109,436,23,0.41,0.9,0
11977,1177,1,0.93,0.82,1
13716,1388,15,0.35,0.76,0
2021,432,3,0.99,0.56,1
9362,1018,20,0.81,0.18,1
11464,1150,16,0.52,0.09,0
6187,795,3,0.3,0.96,0
9984,903,12,0.75,0.14,0
8303,865,21,0.91,0.42,1
10012,897,6,0.57,0.26,0
9686,810,20,0.96,0.26,0
5466,474,10,0.84,0.88,0
8622,974,10,0.45,0.73,0
5271,661,6,0.29,0.06,0
9989,904,11,0.86,0.51,0
3155,579,4,0.33,0.77,0
3749,614,2,0.86,0.46,0
4047,590,19,0.94,0.79,0
5511,509,0,0.84,0.05,1
4821,556,8,0.93,0.94,1
8970,851,2,0.95,0.51,0
1328,431,19,0.86,0.34,1
9082,1036,22,0.53,0.96,0
7473,803,4,0.54,0.31,0
1998,404,8,0.7,0.85,1
8672,933,17,0.61,0.98,0
10346,864,6,0.15,0.22,0
5894,788,3,0.58,0.87,1
2621,443,22,0.64,0.73,0
4393,569,8,0.08,0.51,0
1687,471,18,0.59,0.43,0
6365,698,5,0.23,0.42,0
5250,555,14,0.86,0.45,0
6190,757,22,0.75,0.59,1
12408,1013,6,0.85,0.48,0
3192,362,14,0.5,0.93,0
4384,426,8,0.31,0.93,0
12387,1148,14,0.96,0.6,0
3305,475,23,0.47,0.38,0
5659,499,19,0.14,0.67,0
3075,560,1,0.23,0.74,1
10193,1107,0,0.16,0.65,0
3357,438,9,0.93,0.82,1
13319,1108,4,0.26,0.58,0
9838,1051,20,0.8,0.18,0
7731,800,11,0.82,0.82,0
12280,1049,16,0.28,0.9,1
5834,621,20,0.82,0.15,0
13325,1243,5,0.16,0.23,0
1687,366,7,0.78,0.25,0
13933,1378,11,0.29,0.24,0
4034,579,20,0.17,0.79,0
13863,1274,17,0.89,0.67,1
11264,1074,5,0.09,0.6,0
12017,1131,15,0.86,0.49,1
3832,492,9,0.05,1.0,1
13470,1217,6,0.18,0.05,0
5442,737,16,0.0,0.22,0
2722,515,17,0.52,0.44,0
2262,408,23,0.05,0.4,0
3263,589,12,0.94,0.94,0
8790,847,17,0.33,0.19,0
8545,887,10,0.29,0.16,0
10285,918,9,0.49,0.18,0
11354,921,22,0.53,0.47,0
7008,763,4,0.37,0.56,0
6085,604,10,0.57,0.18,0
8323,834,3,0.9,0.08,1
3961,412,7,0.57,0.85,1
7561,869,6,0.44,0.91,0
9125,964,5,0.85,0.65,1
2554,421,8,0.78,0.31,1
11017,1005,20,0.27,0.68,0
5441,573,14,0.28,0.13,0
13753,1369,0,0.38,0.13,0
10839,944,5,0.44,0.1,0
6534,733,4,0.86,0.22,1
12069,1020,22,0.25,0.3,0
4423,636,3,0.04,0.81,0
7563,766,2,0.17,0.59,0
13940,1380,17,0.69,0.07,0
3014,340,4,0.58,0.59,0
5365,536,13,0.62,0.12,1
2452,474,21,0.14,0.81,0
7406,623,7,0.52,0.57,1
2642,511,3,0.52,0.48,0
4785,630,6,0.81,0.22,1
10938,958,3,0.77,0.57,1
3379,577,21,0.49,0.63,0
2314,495,10,0.39,0.38,0
2885,416,17,0.87,0.86,1
9589,813,11,0.91,0.7,1
12479,1047,0,0.7,0.68,0
12044,1148,11,0.51,0.87,1
1397,387,4,0.88,0.16,0
10758,923,13,0.76,0.3,1
7156,719,23,0.41,0.79,1
12516,1254,5,0.62,0.21,0
10027,1027,0,0.89,0.6,0
2840,479,12,0.92,0.43,0
11507,951,17,0.37,0.88,1
6506,719,6,0.52,0.8,1
1840,216,8,0.15,0.97,1
6169,803,11,0.09,0.24,0
11089,1139,5,0.49,0.84,0
9593,820,9,0.23,0.92,1
13560,1223,11,0.61,0.59,0
3550,574,8,0.77,0.4,0
7924,741,21,0.1,0.8,0
6194,705,10,0.76,0.84,1
9265,996,17,0.9,0.12,1
10929,883,4,0.6,0.28,0
3071,338,16,0.28,0.57,0
9758,810,12,0.27,0.78,0
6476,844,13,0.23,0.95,0
9016,794,20,0.53,0.47,0
9379,854,6,0.89,0.11,1
12803,1030,18,0.37,0.39,1
12050,971,10,0.98,0.5,1
8483,992,20,0.68,0.16,0
6481,790,10,0.22,0.04,0
6898,853,22,0.51,0.57,0
9642,831,23,0.06,0.1,0
13570,1100,19,0.46,0.67,0
3791,644,6,0.68,0.93,1
5904,518,22,0.29,0.75,0
5071,665,6,0.97,0.83,1
10104,822,16,0.18,0.44,0
4308,657,17,0.37,0.77,0
6406,746,13,0.37,0.68,0
3263,334,4,0.69,0.66,0
13743,1284,19,0.34,0.04,1
5140,726,21,0.6,0.09,0
6834,854,21,0.7,0.06,0
11675,994,2,0.43,0.86,0
4213,478,3,0.56,0.25,0
1788,453,12,0.51,0.24,0
8242,704,9,0.82,0.35,0
11713,1000,18,0.59,0.17,1
1444,381,19,0.91,0.42,1
7040,840,9,0.82,0.94,1
2734,536,15,0.22,0.36,0
9405,942,9,0.91,0.29,1
1218,229,22,0.87,0.25,0
3491,349,5,0.28,0.22,0
4897,519,16,0.06,0.55,0
4479,560,7,0.66,0.26,1
4855,649,2,0.46,0.31,0
6624,837,12,0.65,0.85,0
8773,855,6,0.21,0.79,0
8347,960,18,0.4,0.07,0
12818,1239,0,0.83,0.49,0
4892,721,17,0.58,0.57,0
1614,183,14,0.35,0.3,0
4651,457,11,0.74,0.95,0
10022,1067,15,0.01,0.41,0
2093,384,19,0.25,0.21,0
9265,1011,23,0.74,0.22,1
2774,478,23,0.01,0.41,0
7337,871,2,0.66,0.25,0
9006,954,7,0.81,0.96,1
8214,763,23,0.96,0.12,1
2409,448,1,0.51,0.47,0
4955,607,2,0.52,0.73,0
7979,767,16,0.34,0.54,0
8565,773,21,0.4,0.58,0
4557,565,11,0.92,0.56,0
11542,1097,6,0.2,0.32,0
10980,1128,21,0.31,0.55,0
9916,1051,12,0.6,0.89,1
3930,374,5,0.3,0.78,0
11032,914,5,0.72,0.71,0
1555,242,8,0.03,0.96,0
2841,533,15,0.57,0.48,0
3494,590,22,0.73,0.69,0
8119,920,21,0.11,0.93,1
8069,964,12,0.56,0.7,1
6967,876,17,0.56,0.1,0
11407,967,17,0.99,0.27,0
6901,671,13,0.28,0.31,0
11070,1060,16,0.56,0.07,1
8775,905,18,0.36,0.92,1
7417,693,1,0.61,0.84,0
13464,1121,14,0.84,0.41,0
6093,535,1,0.44,0.03,0
12541,1078,10,0.78,0.82,0
7066,817,4,0.71,0.16,1
11093,1139,3,0.14,0.34,0
7089,617,20,0.31,0.39,0
13464,1348,14,0.82,0.7,1
13955,1254,4,0.7,0.39,0
3839,383,14,0.47,0.39,0
8211,926,2,0.92,0.33,0
4878,441,21,0.03,0.12,0
9789,937,9,0.26,0.88,1
11547,1172,1,0.22,0.2,0
9359,1009,7,0.98,0.24,1
2750,436,17,0.78,0.2,0
2869,393,2,0.24,0.99,0
5675,577,4,0.97,0.27,0
10962,992,10,0.15,0.7,0
10654,1127,8,0.02,0.02,0
10166,1088,0,0.45,0.27,0
2832,363,14,0.42,0.45,0
9238,952,5,0.89,0.76,0
